Year,School,Conference,Division,Wins,Losses,WinningPercentage,ConferenceWins,ConferenceLosses,ConferenceWinningPercentage,PointsScoredPerGame,PointsAgainstPerGame,SimpleRatingSystem,StrengthofSchedule,APPreseasonRank,APHighRank,APFinalRank,Notes
2016,Iowa,Big Ten ,West,8,5,0.615,6,3,0.667,24.9,18.8,6.81,2.11,17,13,,
2016,Nebraska,Big Ten ,West,9,4,0.692,6,3,0.667,26.5,23.9,7.55,2.94,,7,,
2016,Minnesota,Big Ten ,West,9,4,0.692,5,4,0.556,29.3,22.1,8.65,1.65,,,,
2016,Northwestern,Big Ten ,West,7,6,0.538,5,4,0.556,26,22.2,5.46,3.07,,,,
2016,Illinois,Big Ten ,West,3,9,0.25,2,7,0.222,19.7,31.9,-7.75,3.75,,,,
2016,Purdue,Big Ten ,West,3,9,0.25,1,8,0.111,24.6,38.3,-8.96,1.29,,,,
2016,Western Kentucky,C-USA ,East,11,3,0.786,7,1,0.875,45.5,24.6,8.68,-4.03,,,,
2016,Old Dominion,C-USA ,East,10,3,0.769,7,1,0.875,35.1,27.2,1.11,-6.51,,,,
2016,Middle Tennessee,C-USA ,East,8,5,0.615,5,3,0.625,39.7,35.8,-5.53,-6.99,,,,
2016,FIU,C-USA ,East,4,8,0.333,4,4,0.5,24,34.8,-12.82,-4.74,,,,
2016,Florida Atlantic,C-USA ,East,3,9,0.25,2,6,0.25,26.4,39.8,-14.6,-5.68,,,,
2016,Marshall,C-USA ,East,3,9,0.25,2,6,0.25,26.4,35.3,-13.59,-4.59,,,,
2016,Charlotte,C-USA ,East,4,8,0.333,,,,25.2,34.6,-12.51,-5.76,,,,
2016,Louisiana Tech,C-USA ,West,9,5,0.643,6,2,0.75,44.3,33.6,3.39,-4.82,,,,
2016,UTSA,C-USA ,West,6,7,0.462,5,3,0.625,29.2,27.9,-3.92,-5.07,,,,
2016,Southern Mississippi,C-USA ,West,7,6,0.538,4,4,0.5,32.8,29.5,-3.73,-5.04,,,,
2016,North Texas,C-USA ,West,5,8,0.385,3,5,0.375,24.8,32.6,-10.33,-4.56,,,,
2016,UTEP,C-USA ,West,4,8,0.333,2,6,0.25,26.3,34.9,-13.33,-7.25,,,,
2016,Rice,C-USA ,West,3,9,0.25,2,6,0.25,25.3,37.3,-13.67,-4.34,,,,
2016,UMass,Independent,,2,10,0.167,,,,23.3,35.5,-11.94,-1.44,,,,
2016,Army,Independent,,8,5,0.615,,,,29.9,19.8,-2.41,-6.41,,,,
2016,Brigham Young,Independent,,9,4,0.692,,,,29.5,19.5,6.5,-1.19,,,,
2016,Notre Dame,Independent,,4,8,0.333,,,,30.9,27.8,4.27,3.94,10,10,,
2016,Ohio,MAC ,East,8,6,0.571,6,2,0.75,26.3,22.6,-1.99,-5.56,,,,
2016,Miami (OH),MAC ,East,6,7,0.462,6,2,0.75,22.8,23.8,-6.79,-5.87,,,,
2016,Akron,MAC ,East,5,7,0.417,3,5,0.375,27.4,33.6,-6.52,-3.93,,,,
2016,Bowling Green,MAC ,East,4,8,0.333,3,5,0.375,24.8,38.3,-10.58,-4.08,,,,
2016,Kent State,MAC ,East,3,9,0.25,2,6,0.25,20.6,28.7,-9.12,-3.2,,,,
2016,Buffalo,MAC ,East,2,10,0.167,1,7,0.125,16.5,32.3,-18.24,-5.57,,,,
2016,Western Michigan,MAC ,West,13,1,0.929,8,0,1,41.6,19.8,12.03,-4.61,,12,15,
2016,Toledo,MAC ,West,9,4,0.692,6,2,0.75,38,25.7,4.94,-3.75,,,,
2016,Northern Illinois,MAC ,West,5,7,0.417,5,3,0.625,30.5,30.3,-4.39,-3.64,,,,
2016,Eastern Michigan,MAC ,West,7,6,0.538,4,4,0.5,29.6,29.8,-4.3,-4.07,,,,
2016,Central Michigan,MAC ,West,6,7,0.462,3,5,0.375,26.3,30.3,-5.6,-2.91,,,,
2016,Ball State,MAC ,West,4,8,0.333,1,7,0.125,27,30.1,-9.11,-5.86,,,,
2016,Boise State,Mountain West ,Mountain,10,3,0.769,6,2,0.75,33.8,23.3,8.01,-0.91,,13,,
2016,New Mexico,Mountain West ,Mountain,9,4,0.692,6,2,0.75,36.7,31.5,-1.21,-5.44,,,,
2016,Wyoming,Mountain West ,Mountain,8,6,0.571,6,2,0.75,35.9,34.1,1.37,-0.99,,,,
2016,Air Force,Mountain West ,Mountain,10,3,0.769,5,3,0.625,35.2,26.2,4.09,-4.53,,,,
2016,Colorado State,Mountain West ,Mountain,7,6,0.538,5,3,0.625,35.3,30.4,2.52,-1.17,,,,
2016,Utah State,Mountain West ,Mountain,3,9,0.25,1,7,0.125,23.9,29.3,-5.99,0.1,,,,
2016,San Diego State,Mountain West ,West,11,3,0.786,6,2,0.75,35.2,20.2,5.97,-5.17,,19,25,
2016,Hawaii,Mountain West ,West,7,7,0.5,4,4,0.5,28.3,37.3,-6.44,-3.44,,,,
2016,Nevada,Mountain West ,West,5,7,0.417,3,5,0.375,25.4,29,-9.7,-6.87,,,,
2016,UNLV,Mountain West ,West,4,8,0.333,3,5,0.375,31.6,36.8,-10.05,-3.8,,,,
2016,San Jose State,Mountain West ,West,4,8,0.333,3,5,0.375,24.4,34.7,-10.03,-2.61,,,,
2016,Fresno State,Mountain West ,West,1,11,0.083,0,8,0,17.7,30.9,-14.26,-2.42,,,,
2016,Washington,Pac-12 ,North,12,2,0.857,8,1,0.889,41.8,17.7,19.98,3.98,14,4,4,
2016,Washington State,Pac-12 ,North,8,5,0.615,7,2,0.778,38.2,26.4,9.03,3.18,,20,,
2016,Stanford,Pac-12 ,North,10,3,0.769,6,3,0.667,26.3,20.4,12.54,5.23,8,7,12,
2016,California,Pac-12 ,North,5,7,0.417,3,6,0.333,37.1,42.6,2.42,5.92,,,,
2016,Oregon State,Pac-12 ,North,4,8,0.333,3,6,0.333,26.2,30.5,1.53,5.11,,,,
2016,Oregon,Pac-12 ,North,4,8,0.333,2,7,0.222,35.4,41.4,0.7,5.12,24,22,,
2016,Colorado,Pac-12 ,South,10,4,0.714,8,1,0.889,31.1,21.7,12.18,5.54,,9,17,
2016,USC,Pac-12 ,South,10,3,0.769,7,2,0.778,34.4,24.2,17.27,7.04,20,3,3,
2016,Utah,Pac-12 ,South,9,4,0.692,5,4,0.556,29.8,23.9,8.65,2.19,,11,23,
2016,Arizona State,Pac-12 ,South,5,7,0.417,2,7,0.222,33.3,39.8,-2.6,3.9,,,,
2016,UCLA,Pac-12 ,South,4,8,0.333,2,7,0.222,24.9,27.5,2.63,5.13,16,16,,
2016,Arizona,Pac-12 ,South,3,9,0.25,1,8,0.111,24.8,38.3,-4.63,5.2,,,,
2016,Florida,SEC ,East,9,4,0.692,6,2,0.75,23.9,16.8,10.98,4.75,25,10,14,
2016,Georgia,SEC ,East,8,5,0.615,4,4,0.5,24.5,24,3.64,2.57,18,9,,
2016,Tennessee,SEC ,East,9,4,0.692,4,4,0.5,36.4,28.8,10.59,4.44,9,9,22,
2016,Kentucky,SEC ,East,7,6,0.538,4,4,0.5,30,31.3,2.3,2.76,,,,
2016,South Carolina,SEC ,East,6,7,0.462,3,5,0.375,20.8,26.5,-0.91,2.01,,,,
2016,Vanderbilt,SEC ,East,6,7,0.462,3,5,0.375,23,24,3.21,3.06,,,,
2016,Missouri,SEC ,East,4,8,0.333,2,6,0.25,31.4,31.5,-2.5,2.58,,,,
2016,Alabama,SEC ,West,14,1,0.933,8,0,1,38.8,13,25.62,7.29,1,1,2,
2016,Auburn,SEC ,West,8,5,0.615,5,3,0.625,31.2,17.1,11.97,5.51,,8,24,
2016,LSU,SEC ,West,8,4,0.667,5,3,0.625,28.3,15.8,15.93,5.85,5,5,13,
2016,Texas A&M,SEC ,West,8,5,0.615,4,4,0.5,34.8,24.5,8.77,3.77,,6,,
2016,Arkansas,SEC ,West,7,6,0.538,3,5,0.375,30.3,31.1,4.35,4.35,,16,,
2016,Mississippi State,SEC ,West,6,7,0.462,3,5,0.375,30.4,31.8,1.68,2.76,,,,
2016,Ole Miss,SEC ,West,5,7,0.417,2,6,0.25,32.6,34,4.74,5.83,11,11,,record adjusted to 0-7-0 by NCAA
2016,Appalachian State,Sun Belt,,10,3,0.769,7,1,0.875,29.2,17.8,8.83,-2.87,,,,
2016,Georgia Southern,Sun Belt,,5,7,0.417,4,4,0.5,26.6,26.5,-4.4,-2.4,,,,
2016,Arkansas State,Sun Belt,,8,5,0.615,7,1,0.875,27.3,21.5,-0.56,-5.64,,,,
2016,Troy,Sun Belt,,10,3,0.769,6,2,0.75,33.7,22.1,4.1,-4.67,,25,,
2016,Idaho,Sun Belt,,9,4,0.692,6,2,0.75,30.8,31.3,-1.19,-3.81,,,,
2016,Louisiana,Sun Belt,,6,7,0.462,5,3,0.625,23.6,25.3,-6.18,-4.95,,,,
2016,Louisiana-Monroe,Sun Belt,,4,8,0.333,3,5,0.375,23.3,39.1,-11.97,-2.55,,,,
2016,South Alabama,Sun Belt,,6,7,0.462,2,6,0.25,25.4,27,-5.8,-5.26,,,,
2016,Georgia State,Sun Belt,,3,9,0.25,2,6,0.25,19.9,26.6,-9.37,-3.2,,,,
2016,New Mexico State,Sun Belt,,3,9,0.25,2,6,0.25,24.8,38.8,-12.88,-2.29,,,,
2016,Texas State,Sun Belt,,2,10,0.167,0,8,0,18.6,41.1,-18.86,-3.36,,,,
2017,Clemson,ACC ,Atlantic,12,2,0.857,7,1,0.875,33.3,13.6,20.62,6.84,5,1,4,
2017,NC State,ACC ,Atlantic,9,4,0.692,6,2,0.75,32.2,25.2,12.17,5.55,,14,23,
2017,Louisville,ACC ,Atlantic,8,5,0.615,4,4,0.5,38.1,27.4,9.67,3.75,16,14,,
2017,Wake Forest,ACC ,Atlantic,8,5,0.615,4,4,0.5,35.3,28.3,11.42,6.03,,,,
2017,Boston College,ACC ,Atlantic,7,6,0.538,4,4,0.5,25.7,22.8,9.39,7.08,,,,
2017,Florida State,ACC ,Atlantic,7,6,0.538,3,5,0.375,27.8,21.2,8.07,5.76,3,3,,
2017,Syracuse,ACC ,Atlantic,4,8,0.333,2,6,0.25,27.4,32.2,1.96,5.8,,,,
2017,Miami (FL),ACC ,Coastal,10,3,0.769,7,1,0.875,29.1,21,14.98,6.29,18,2,13,
2017,Virginia Tech,ACC ,Coastal,9,4,0.692,5,3,0.625,28.2,14.8,10.56,2.41,21,12,24,
2017,Georgia Tech,ACC ,Coastal,5,6,0.455,4,4,0.5,28.1,26.5,6.38,5.93,,,,
2017,Duke,ACC ,Coastal,7,6,0.538,3,5,0.375,26.5,20.2,7.23,3.23,,,,
2017,Pittsburgh,ACC ,Coastal,5,7,0.417,3,5,0.375,23.9,26.6,1.21,4.13,,,,
2017,Virginia,ACC ,Coastal,6,7,0.462,3,5,0.375,22.5,28.4,-0.06,3.55,,,,
2017,North Carolina,ACC ,Coastal,3,9,0.25,1,7,0.125,26,31.3,-1.82,4.1,,,,
2017,UCF,American ,East,13,0,1,8,0,1,48.2,25.3,16.9,-0.8,,6,6,
2017,South Florida,American ,East,10,2,0.833,6,2,0.75,38.3,23.5,7.27,-5.56,19,16,21,
2017,Temple,American ,East,7,6,0.538,4,4,0.5,25.1,25.8,-0.81,-1.57,,,,
2017,Cincinnati,American ,East,4,8,0.333,2,6,0.25,20.9,31.8,-9.59,-0.76,,,,
2017,UConn,American ,East,3,9,0.25,2,6,0.25,23.6,37.9,-12.29,-0.12,,,,
2017,East Carolina,American ,East,3,9,0.25,2,6,0.25,24.9,45,-12.37,-0.04,,,,
2017,Memphis,American ,West,10,3,0.769,7,1,0.875,45.5,32.5,8.52,-0.79,,16,25,
2017,Houston,American ,West,7,5,0.583,5,3,0.625,28.3,23.8,2.63,-0.7,,,,
2017,Navy,American ,West,7,6,0.538,4,4,0.5,30.5,26.3,5.69,2.69,,25,,
2017,SMU,American ,West,7,6,0.538,4,4,0.5,37.8,36.7,0.71,-0.76,,,,
2017,Tulane,American ,West,5,7,0.417,3,5,0.375,27.5,29.2,-2.24,-0.57,,,,
2017,Tulsa,American ,West,2,10,0.167,1,7,0.125,29.3,37.5,-7.46,0.04,,,,
2017,Oklahoma,Big 12,,12,2,0.857,8,1,0.889,45.1,27.1,19.05,5.26,7,2,3,
2017,TCU,Big 12,,11,3,0.786,7,2,0.778,33.6,19,14.71,3.92,,4,9,
2017,Oklahoma State,Big 12,,10,3,0.769,6,3,0.667,45,29.4,13.09,3.02,10,6,14,
2017,Iowa State,Big 12,,8,5,0.615,5,4,0.556,29.2,20.9,9.77,3.85,,14,,
2017,Kansas State,Big 12,,8,5,0.615,5,4,0.556,32.3,25.2,5.84,1.07,20,18,,
2017,Texas,Big 12,,7,6,0.538,5,4,0.556,29.5,21.2,8.21,3.91,23,23,,
2017,West Virginia,Big 12,,7,6,0.538,5,4,0.556,34.5,31.5,4.84,3.07,22,22,,
2017,Texas Tech,Big 12,,6,7,0.462,3,6,0.333,34.3,32.2,3.01,4.01,,24,,
2017,Baylor,Big 12,,1,11,0.083,1,8,0.111,24.3,35.9,-6.47,4.12,,,,
2017,Kansas,Big 12,,1,11,0.083,0,9,0,18.7,43.4,-12.35,4.23,,,,
2017,Ohio State,Big Ten ,East,12,2,0.857,8,1,0.889,41.1,19,21.82,7.89,2,2,5,
2017,Penn State,Big Ten ,East,11,2,0.846,7,2,0.778,41.1,16.5,21.62,6.31,6,2,8,
2017,Michigan State,Big Ten ,East,10,3,0.769,7,2,0.778,24.5,20,13.83,7.68,,13,15,
2017,Michigan,Big Ten ,East,8,5,0.615,5,4,0.556,25.2,18.8,13.44,6.98,11,7,,
2017,Rutgers,Big Ten ,East,4,8,0.333,3,6,0.333,18,28.3,-2.27,6.15,,,,
2017,Indiana,Big Ten ,East,5,7,0.417,2,7,0.222,26.8,25.3,4.74,4.9,,,,
2017,Maryland,Big Ten ,East,4,8,0.333,2,7,0.222,24.1,37.1,1.03,9.78,,,,
2017,Wisconsin,Big Ten ,West,13,1,0.929,9,0,1,33.8,13.9,22.61,6.18,9,3,7,
2017,Northwestern,Big Ten ,West,10,3,0.769,7,2,0.778,29.2,20.1,11.36,5.13,,17,17,
2017,Iowa,Big Ten ,West,8,5,0.615,4,5,0.444,28.2,19.9,14.66,8.74,,25,,
2017,Purdue,Big Ten ,West,7,6,0.538,4,5,0.444,25.2,20.5,9.74,6.21,,,,
2017,Nebraska,Big Ten ,West,4,8,0.333,3,6,0.333,25.8,36.4,1.52,8.18,,,,
2017,Minnesota,Big Ten ,West,5,7,0.417,2,7,0.222,22.1,22.8,3.36,4.78,,,,
2017,Illinois,Big Ten ,West,2,10,0.167,0,9,0,15.4,31.5,-7.87,5.38,,,,
2017,Florida Atlantic,C-USA ,East,11,3,0.786,8,0,1,40.6,22.7,8.01,-4.78,,,,
2017,FIU,C-USA ,East,8,5,0.615,5,3,0.625,25.6,28.5,-6.75,-6.36,,,,
2017,Marshall,C-USA ,East,8,5,0.615,4,4,0.5,26.7,19.9,-1.13,-6.44,,,,
2017,Middle Tennessee,C-USA ,East,7,6,0.538,4,4,0.5,25.5,24.7,-6.48,-6.86,,,,
2017,Western Kentucky,C-USA ,East,6,7,0.462,4,4,0.5,25.5,26.8,-10.99,-9.61,,,,
2017,Old Dominion,C-USA ,East,5,7,0.417,3,5,0.375,20.7,31.7,-13.95,-6.53,,,,
2017,Charlotte,C-USA ,East,1,11,0.083,1,7,0.125,14.2,32.8,-20.25,-6,,,,
2017,North Texas,C-USA ,West,9,5,0.643,7,1,0.875,35.5,35,-3.6,-4.1,,,,
2017,Southern Mississippi,C-USA ,West,8,5,0.615,6,2,0.75,29.2,24.5,-5.49,-8.18,,,,
2017,UAB,C-USA ,West,8,5,0.615,6,2,0.75,27.8,25.6,-8.08,-10.62,,,,
2017,Louisiana Tech,C-USA ,West,7,6,0.538,4,4,0.5,30.5,25.4,-2.44,-5.98,,,,
2017,UTSA,C-USA ,West,6,5,0.545,3,5,0.375,23.5,17,-5.78,-10.33,,,,
2017,Rice,C-USA ,West,1,11,0.083,1,7,0.125,16.3,35.8,-18.37,-4.29,,,,
2017,UTEP,C-USA ,West,0,12,0,0,8,0,11.8,36.8,-23.75,-3.67,,,,
2017,UMass,Independent,,4,8,0.333,,,,30.6,31.8,-9.36,-7.03,,,,
2017,Army,Independent,,10,3,0.769,,,,30.7,22,3.69,-3,,,,
2017,Notre Dame,Independent,,10,3,0.769,,,,34.2,21.5,19.41,8.94,,3,11,
2017,Brigham Young,Independent,,4,9,0.308,,,,17.1,24.7,-8.06,-1.37,,,,
2017,Akron,MAC ,East,7,7,0.5,6,2,0.75,22.1,28,-4.82,-1.96,,,,
2017,Ohio,MAC ,East,9,4,0.692,5,3,0.625,39.1,24.2,1.99,-6.78,,,,
2017,Buffalo,MAC ,East,6,6,0.5,4,4,0.5,28.5,24.8,-2.92,-5.34,,,,
2017,Miami (OH),MAC ,East,5,7,0.417,4,4,0.5,24.4,24.1,-6.04,-6.21,,,,
2017,Bowling Green,MAC ,East,2,10,0.167,2,6,0.25,25.3,38,-13.11,-2.36,,,,
2017,Kent State,MAC ,East,2,10,0.167,1,7,0.125,12.8,35.1,-17.66,-1.75,,,,
2017,Toledo,MAC ,West,11,3,0.786,7,1,0.875,36.4,26.2,3.82,-5.04,,,,
2017,Central Michigan,MAC ,West,8,5,0.615,6,2,0.75,28.5,27.5,-5.03,-4.8,,,,
2017,Northern Illinois,MAC ,West,8,5,0.615,6,2,0.75,28.9,22,0.91,-4.32,,,,
2017,Western Michigan,MAC ,West,6,6,0.5,4,4,0.5,33.9,29,-2.87,-4.37,,,,
2017,Eastern Michigan,MAC ,West,5,7,0.417,3,5,0.375,26.1,23.3,-4.09,-4.76,,,,
2017,Ball State,MAC ,West,2,10,0.167,0,8,0,17.9,40.7,-19.27,-5.52,,,,
2017,Boise State,Mountain West ,Mountain,11,3,0.786,1,1,0.5,32.5,22.9,8.67,-0.48,,22,22,
2017,Colorado State,Mountain West ,Mountain,7,6,0.538,5,3,0.625,33.4,27.8,-0.87,-4.95,,,,
2017,Air Force,Mountain West ,Mountain,5,7,0.417,4,4,0.5,31.4,32.4,-4.77,-1.02,,,,
2017,Utah State,Mountain West ,Mountain,6,7,0.462,4,4,0.5,30.2,26.9,-2.18,-3.72,,,,
2017,Wyoming,Mountain West ,Mountain,8,5,0.615,0,1,0,23.5,17.5,0.04,-4.65,,,,
2017,New Mexico,Mountain West ,Mountain,3,9,0.25,0,1,0,20.7,31.8,-10.38,-2.38,,,,
2017,Fresno State,Mountain West ,West,10,4,0.714,5,1,0.833,27.1,17.9,4.47,-1.68,,25,,
2017,San Diego State,Mountain West ,West,10,3,0.769,6,2,0.75,30.8,20.2,5.05,-3.87,,19,,
2017,UNLV,Mountain West ,West,5,7,0.417,4,4,0.5,28.8,31.8,-7.92,-5.42,,,,
2017,San Jose State,Mountain West ,West,2,11,0.154,1,7,0.125,15.8,41.7,-18.4,-2.32,,,,
2017,Hawaii,Mountain West ,West,3,9,0.25,0,1,0,22.8,33.9,-13.76,-5.34,,,,
2017,Nevada,Mountain West ,West,3,9,0.25,0,1,0,28.2,33.9,-9.25,-2,,,,
2017,Washington,Pac-12 ,North,10,3,0.769,7,2,0.778,36.2,16.1,16.22,1.61,8,5,16,
2017,Stanford,Pac-12 ,North,9,5,0.643,7,3,0.7,32.4,22.7,10.84,4.92,14,14,20,
2017,Washington State,Pac-12 ,North,9,4,0.692,6,3,0.667,30.3,25.8,6.62,2.39,24,8,,
2017,Oregon,Pac-12 ,North,7,6,0.538,4,5,0.444,36,29,4.66,1.89,,24,,
2017,California,Pac-12 ,North,5,7,0.417,2,7,0.222,27.8,28.4,-0.16,1.76,,,,
2017,Oregon State,Pac-12 ,North,1,11,0.083,0,9,0,20.7,43,-13.57,3.27,,,,
2017,USC,Pac-12 ,South,11,3,0.786,9,1,0.9,32.6,26.1,12.37,5.09,4,4,12,
2017,Arizona State,Pac-12 ,South,7,6,0.538,6,3,0.667,31.8,32.8,3.8,3.72,,,,
2017,Arizona,Pac-12 ,South,7,6,0.538,5,4,0.556,41.3,34.4,3.17,-0.98,,23,,
2017,UCLA,Pac-12 ,South,6,7,0.462,4,5,0.444,32.5,36.6,0.64,4.41,,25,,
2017,Utah,Pac-12 ,South,7,6,0.538,3,6,0.333,29.5,23.2,5.07,1.22,,20,,
2017,Colorado,Pac-12 ,South,5,7,0.417,2,7,0.222,26.4,28.2,-2.61,-0.36,,,,
2017,Georgia,SEC ,East,13,2,0.867,7,1,0.875,35.4,16.4,22.47,7.01,15,2,2,
2017,South Carolina,SEC ,East,9,4,0.692,5,3,0.625,24.2,20.7,7.77,3.85,,,,
2017,Kentucky,SEC ,East,7,6,0.538,4,4,0.5,25.5,28.2,1.3,2.92,,,,
2017,Missouri,SEC ,East,7,6,0.538,4,4,0.5,37.5,31.8,4.28,1.44,,,,
2017,Florida,SEC ,East,4,7,0.364,3,5,0.375,22.1,27.3,0.83,5.37,17,17,,
2017,Vanderbilt,SEC ,East,5,7,0.417,1,7,0.125,24.6,31.3,-2.11,2.3,,,,
2017,Tennessee,SEC ,East,4,8,0.333,0,8,0,19.8,29.1,-3.18,3.41,25,23,,
2017,Alabama,SEC ,West,13,1,0.929,7,1,0.875,37.1,11.9,21.25,5.46,1,1,1,
2017,Auburn,SEC ,West,10,4,0.714,7,1,0.875,33.9,18.5,17.95,6.38,12,4,10,
2017,LSU,SEC ,West,9,4,0.692,6,2,0.75,27.2,18.9,11.77,3.93,13,12,18,
2017,Mississippi State,SEC ,West,9,4,0.692,4,4,0.5,32,20.9,11.85,3.85,,16,19,
2017,Texas A&M,SEC ,West,7,6,0.538,4,4,0.5,32.7,30.7,3.36,3.05,,,,
2017,Ole Miss,SEC ,West,6,6,0.5,3,5,0.375,32.8,34.6,2.78,1.44,,,,
2017,Arkansas,SEC ,West,4,8,0.333,1,7,0.125,28.8,36.2,-2.45,4.3,,,,
2017,Appalachian State,Sun Belt,,9,4,0.692,7,1,0.875,33.5,20.2,0.59,-7.72,,,,
2017,Coastal Carolina,Sun Belt,,3,9,0.25,2,6,0.25,23.7,34,-17.2,-8.78,,,,
2017,Georgia Southern,Sun Belt,,2,10,0.167,2,6,0.25,20.8,32.2,-16.83,-5.58,,,,
2017,Troy,Sun Belt,,11,2,0.846,7,1,0.875,31.5,18.5,3.59,-8.03,,,,
2017,Arkansas State,Sun Belt,,7,5,0.583,6,2,0.75,37.8,25.8,-2.42,-9.92,,,,
2017,Georgia State,Sun Belt,,7,5,0.583,5,3,0.625,20.3,24.8,-10.66,-9.25,,,,
2017,New Mexico State,Sun Belt,,7,6,0.538,4,4,0.5,29.3,29.7,-8.69,-8.3,,,,
2017,Louisiana,Sun Belt,,5,7,0.417,4,4,0.5,28.2,40,-15.51,-8.35,,,,
2017,Louisiana-Monroe,Sun Belt,,4,8,0.333,4,4,0.5,33.9,41,-10.88,-4.88,,,,
2017,Idaho,Sun Belt,,4,8,0.333,3,5,0.375,20.9,25.8,-11.35,-7.94,,,,
2017,South Alabama,Sun Belt,,4,8,0.333,3,5,0.375,19.8,26.5,-11.71,-6.46,,,,
2017,Texas State,Sun Belt,,2,10,0.167,1,7,0.125,17.3,33.6,-19.31,-7.31,,,,
2018,Clemson,ACC ,Atlantic,15,0,1,8,0,1,44.3,13.1,26.45,5.19,2,1,1,
2018,Syracuse,ACC ,Atlantic,10,3,0.769,6,2,0.75,40.2,27,12.14,1.3,,12,15,
2018,NC State,ACC ,Atlantic,9,4,0.692,5,3,0.625,33.8,24.9,6.8,0.49,,16,,
2018,Boston College,ACC ,Atlantic,7,5,0.583,4,4,0.5,32,25.7,4.61,1.78,,17,,
2018,Wake Forest,ACC ,Atlantic,7,6,0.538,3,5,0.375,32.8,33.3,2.41,2.41,,,,
2018,Florida State,ACC ,Atlantic,5,7,0.417,3,5,0.375,21.9,31.5,-1.67,4.92,19,19,,
2018,Louisville,ACC ,Atlantic,2,10,0.167,0,8,0,19.8,44.1,-9.84,5.41,,,,
2018,Pittsburgh,ACC ,Coastal,7,7,0.5,6,2,0.75,25.6,27.8,5.7,6.55,,24,,
2018,Georgia Tech,ACC ,Coastal,7,6,0.538,5,3,0.625,33.6,29.3,2.76,1.76,,,,
2018,Virginia,ACC ,Coastal,8,5,0.615,4,4,0.5,28.5,20.1,7.11,-0.04,,23,,
2018,Miami (FL),ACC ,Coastal,7,6,0.538,4,4,0.5,28.8,19.5,6.58,1.73,8,8,,
2018,Virginia Tech,ACC ,Coastal,6,7,0.462,4,4,0.5,29.8,31,-0.37,1.55,20,12,,
2018,Duke,ACC ,Coastal,8,5,0.615,3,5,0.375,29.4,27.4,6.37,3.6,,22,,
2018,North Carolina,ACC ,Coastal,2,9,0.182,1,7,0.125,27.4,34.5,-4.75,1.7,,,,
2018,UCF,American ,East,12,1,0.923,8,0,1,43.2,22.7,14.53,-2.78,21,7,11,
2018,Temple,American ,East,8,5,0.615,7,1,0.875,34.9,27.1,1.78,-2.6,,,,
2018,Cincinnati,American ,East,11,2,0.846,6,2,0.75,34.9,17.2,7.15,-3.93,,19,24,
2018,South Florida,American ,East,7,6,0.538,3,5,0.375,28.5,32,-6.28,-3.74,,21,,
2018,East Carolina,American ,East,3,9,0.25,1,7,0.125,22.8,37.3,-11.08,-2.41,,,,
2018,UConn,American ,East,1,11,0.083,0,8,0,22.2,50.4,-18.99,-1.32,,,,
2018,Houston,American ,West,8,5,0.615,5,3,0.625,43.9,37.2,1.18,-4.82,,17,,
2018,Memphis,American ,West,8,6,0.571,5,3,0.625,42.9,31.9,2.27,-3.88,,,,
2018,Tulane,American ,West,7,6,0.538,5,3,0.625,26.8,27.5,-0.86,-2.17,,,,
2018,SMU,American ,West,5,7,0.417,4,4,0.5,30.4,35.3,-5.38,-0.8,,,,
2018,Navy,American ,West,3,10,0.231,2,6,0.25,25,33.5,-7.09,0.68,,,,
2018,Tulsa,American ,West,3,9,0.25,2,6,0.25,24.1,29.6,-9.74,-3.74,,,,
2018,Oklahoma,Big 12,,12,2,0.857,9,1,0.9,48.4,33.3,18.06,6.14,7,4,4,
2018,Texas,Big 12,,10,4,0.714,7,3,0.7,31.1,25.9,11.15,6.3,23,6,9,
2018,Iowa State,Big 12,,8,5,0.615,6,3,0.667,26.8,22.9,7.78,4.01,,18,,
2018,West Virginia,Big 12,,8,4,0.667,6,3,0.667,40.3,27.2,12.6,3.85,17,6,20,
2018,Baylor,Big 12,,7,6,0.538,4,5,0.444,29.5,31.7,3.25,3.02,,,,
2018,TCU,Big 12,,7,6,0.538,4,5,0.444,23.5,23.1,3.88,4.34,16,15,,
2018,Oklahoma State,Big 12,,7,6,0.538,3,6,0.333,38.4,32.5,6.82,3.67,,15,,
2018,Kansas State,Big 12,,5,7,0.417,3,6,0.333,22.5,25.4,1.39,3.47,,,,
2018,Texas Tech,Big 12,,5,7,0.417,3,6,0.333,37.3,31.1,5.09,3.76,,25,,
2018,Kansas,Big 12,,3,9,0.25,1,8,0.111,23.8,30,-4.86,2.14,,,,
2018,Ohio State,Big Ten ,East,13,1,0.929,8,1,0.889,42.4,25.5,17.74,4.1,5,2,3,
2018,Michigan,Big Ten ,East,10,3,0.769,8,1,0.889,35.2,19.4,16.47,5.47,14,4,14,
2018,Penn State,Big Ten ,East,9,4,0.692,6,3,0.667,33.8,20.5,12.32,4.86,10,8,17,
2018,Michigan State,Big Ten ,East,7,6,0.538,5,4,0.556,18.7,17.2,6.01,5.08,11,11,,
2018,Maryland,Big Ten ,East,5,7,0.417,3,6,0.333,28.5,28.7,2.88,4.63,,,,
2018,Indiana,Big Ten ,East,5,7,0.417,2,7,0.222,26.4,29.9,2.44,5.61,,,,
2018,Rutgers,Big Ten ,East,1,11,0.083,0,9,0,13.5,31.4,-9.65,4.1,,,,
